ImageId,WKT_Pix
AOI_2_Vegas_img1046,"LINESTRING (491.0 613.0, 2.0 627.0)"
AOI_2_Vegas_img1046,"LINESTRING (491.0 613.0, 502.0 1070.0, 989.0 1059.0, 1054.0 1060.0, 1061.0 1066.0, 1067.0 1295.0)"
AOI_2_Vegas_img1046,"LINESTRING (502.0 1070.0, 2.0 1077.0)"
AOI_2_Vegas_img1046,"LINESTRING (502.0 1070.0, 507.0 1296.0)"
AOI_2_Vegas_img1048,"LINESTRING (736.0 3.0, 738.0 279.0, 736.0 295.0, 728.0 306.0, 705.0 312.0, 579.0 311.0, 473.0 304.0, 312.0 285.0, 211.0 281.0, 147.0 286.0, 2.0 308.0)"
AOI_2_Vegas_img1048,"LINESTRING (1195.0 3.0, 1201.0 192.0, 1207.0 504.0, 997.0 512.0, 975.0 520.0, 964.0 539.0, 958.0 629.0, 961.0 1295.0)"
AOI_2_Vegas_img1048,"LINESTRING (1207.0 504.0, 1296.0 506.0)"
AOI_2_Vegas_img1048,"LINESTRING (2.0 656.0, 145.0 648.0, 235.0 652.0, 353.0 663.0, 499.0 665.0, 678.0 662.0, 708.0 669.0, 718.0 678.0, 721.0 685.0, 725.0 716.0, 723.0 1015.0)"
AOI_2_Vegas_img1048,"LINESTRING (2.0 1012.0, 103.0 1001.0, 171.0 1001.0, 333.0 1016.0)"
AOI_2_Vegas_img1048,"LINESTRING (723.0 1015.0, 333.0 1016.0)"
AOI_2_Vegas_img1048,"LINESTRING (723.0 1015.0, 728.0 1296.0)"
AOI_2_Vegas_img1048,"LINESTRING (333.0 1016.0, 331.0 1296.0)"
AOI_2_Vegas_img1048,"LINESTRING (2.0 1225.0, 64.0 1227.0, 80.0 1230.0, 84.0 1235.0, 86.0 1247.0, 85.0 1296.0)"
AOI_2_Vegas_img1053,"LINESTRING (1020.0 792.0, 1018.0 885.0)"
AOI_2_Vegas_img1053,"LINESTRING (611.0 794.0, 611.0 898.0)"
AOI_2_Vegas_img1053,"LINESTRING (408.0 803.0, 409.0 896.0)"
AOI_2_Vegas_img1053,"LINESTRING (812.0 803.0, 812.0 898.0)"
AOI_2_Vegas_img1053,"LINESTRING (206.0 806.0, 209.0 904.0)"
AOI_2_Vegas_img1053,"LINESTRING (2.0 836.0, 3.0 918.0)"
AOI_2_Vegas_img1053,"LINESTRING (1018.0 885.0, 931.0 897.0, 920.0 903.0)"
AOI_2_Vegas_img1053,"LINESTRING (1018.0 885.0, 1023.0 941.0, 1018.0 949.0, 974.0 955.0, 925.0 957.0)"
AOI_2_Vegas_img1053,"LINESTRING (409.0 896.0, 355.0 901.0)"
AOI_2_Vegas_img1053,"LINESTRING (409.0 896.0, 560.0 901.0)"
AOI_2_Vegas_img1053,"LINESTRING (611.0 898.0, 560.0 901.0)"
AOI_2_Vegas_img1053,"LINESTRING (611.0 898.0, 761.0 902.0)"
AOI_2_Vegas_img1053,"LINESTRING (812.0 898.0, 761.0 902.0)"
AOI_2_Vegas_img1053,"LINESTRING (812.0 898.0, 920.0 903.0)"
AOI_2_Vegas_img1053,"LINESTRING (355.0 901.0, 301.0 900.0, 209.0 904.0)"
AOI_2_Vegas_img1053,"LINESTRING (355.0 901.0, 358.0 997.0)"
AOI_2_Vegas_img1053,"LINESTRING (560.0 901.0, 559.0 993.0)"
AOI_2_Vegas_img1053,"LINESTRING (761.0 902.0, 760.0 1000.0)"
AOI_2_Vegas_img1053,"LINESTRING (920.0 903.0, 925.0 957.0)"
AOI_2_Vegas_img1053,"LINESTRING (209.0 904.0, 153.0 915.0, 3.0 918.0)"
AOI_2_Vegas_img1053,"LINESTRING (153.0 915.0, 156.0 1012.0)"
AOI_2_Vegas_img1053,"LINESTRING (925.0 957.0, 927.0 1121.0)"
AOI_2_Vegas_img1053,"LINESTRING (1048.0 1118.0, 927.0 1121.0, 926.0 1200.0)"
AOI_2_Vegas_img1053,"LINESTRING (357.0 1161.0, 361.0 1204.0)"
AOI_2_Vegas_img1053,"LINESTRING (926.0 1200.0, 797.0 1202.0)"
AOI_2_Vegas_img1053,"LINESTRING (926.0 1200.0, 931.0 1287.0, 934.0 1293.0, 958.0 1293.0, 966.0 1288.0, 987.0 1284.0, 1033.0 1283.0, 1042.0 1285.0, 1046.0 1289.0, 1046.0 1297.0)"
AOI_2_Vegas_img1053,"LINESTRING (595.0 1201.0, 449.0 1201.0, 392.0 1207.0)"
AOI_2_Vegas_img1053,"LINESTRING (595.0 1201.0, 765.0 1199.0, 797.0 1202.0)"
AOI_2_Vegas_img1053,"LINESTRING (595.0 1201.0, 594.0 1296.0)"
AOI_2_Vegas_img1053,"LINESTRING (797.0 1202.0, 796.0 1296.0)"
AOI_2_Vegas_img1053,"LINESTRING (361.0 1204.0, 192.0 1212.0)"
AOI_2_Vegas_img1053,"LINESTRING (361.0 1204.0, 392.0 1207.0, 392.0 1296.0)"
AOI_2_Vegas_img1053,"LINESTRING (2.0 1209.0, 157.0 1209.0, 192.0 1212.0, 190.0 1296.0)"
AOI_2_Vegas_img1053,"LINESTRING (1197.0 1258.0, 1297.0 1258.0)"
AOI_2_Vegas_img1056,"LINESTRING (1104.0 2.0, 1118.0 9.0)"
AOI_2_Vegas_img1056,"LINESTRING (1135.0 2.0, 1118.0 9.0)"
AOI_2_Vegas_img1056,"LINESTRING (1225.0 2.0, 1226.0 22.0)"
AOI_2_Vegas_img1056,"LINESTRING (742.0 4.0, 742.0 87.0, 747.0 146.0, 751.0 160.0, 760.0 169.0)"
AOI_2_Vegas_img1056,"LINESTRING (1118.0 9.0, 1115.0 28.0, 1117.0 126.0)"
AOI_2_Vegas_img1056,"LINESTRING (1226.0 22.0, 1192.0 28.0, 1160.0 25.0)"
AOI_2_Vegas_img1056,"LINESTRING (1226.0 22.0, 1248.0 28.0, 1297.0 29.0)"
AOI_2_Vegas_img1056,"LINESTRING (2.0 61.0, 292.0 60.0, 332.0 63.0, 336.0 68.0, 335.0 189.0)"
AOI_2_Vegas_img1056,"LINESTRING (1117.0 126.0, 1044.0 133.0, 952.0 133.0, 861.0 143.0, 841.0 152.0)"
AOI_2_Vegas_img1056,"LINESTRING (1117.0 126.0, 1124.0 165.0, 1126.0 276.0)"
AOI_2_Vegas_img1056,"LINESTRING (841.0 152.0, 818.0 153.0, 781.0 166.0, 760.0 169.0)"
AOI_2_Vegas_img1056,"LINESTRING (841.0 152.0, 847.0 161.0, 853.0 201.0, 859.0 283.0)"
AOI_2_Vegas_img1056,"LINESTRING (760.0 169.0, 750.0 182.0, 736.0 186.0, 413.0 187.0, 335.0 189.0, 316.0 217.0)"
AOI_2_Vegas_img1056,"LINESTRING (3.0 209.0, 147.0 215.0, 279.0 213.0, 316.0 217.0)"
AOI_2_Vegas_img1056,"LINESTRING (147.0 215.0, 144.0 285.0, 144.0 668.0)"
AOI_2_Vegas_img1056,"LINESTRING (316.0 217.0, 318.0 334.0)"
AOI_2_Vegas_img1056,"LINESTRING (1126.0 276.0, 921.0 284.0)"
AOI_2_Vegas_img1056,"LINESTRING (1126.0 276.0, 1140.0 456.0, 1149.0 641.0)"
AOI_2_Vegas_img1056,"LINESTRING (859.0 283.0, 790.0 300.0, 748.0 318.0, 738.0 328.0)"
AOI_2_Vegas_img1056,"LINESTRING (859.0 283.0, 921.0 284.0, 921.0 484.0, 925.0 643.0)"
AOI_2_Vegas_img1056,"LINESTRING (738.0 328.0, 637.0 333.0, 318.0 334.0)"
AOI_2_Vegas_img1056,"LINESTRING (738.0 328.0, 743.0 366.0, 744.0 466.0, 753.0 569.0, 755.0 658.0)"
AOI_2_Vegas_img1056,"LINESTRING (318.0 334.0, 316.0 479.0)"
AOI_2_Vegas_img1056,"LINESTRING (1297.0 455.0, 1222.0 457.0)"
AOI_2_Vegas_img1056,"LINESTRING (316.0 479.0, 712.0 480.0)"
AOI_2_Vegas_img1056,"LINESTRING (316.0 479.0, 316.0 667.0)"
AOI_2_Vegas_img1056,"LINESTRING (1240.0 578.0, 1256.0 587.0, 1297.0 588.0)"
AOI_2_Vegas_img1056,"LINESTRING (1297.0 632.0, 1149.0 641.0, 1081.0 645.0, 925.0 643.0)"
AOI_2_Vegas_img1056,"LINESTRING (1149.0 641.0, 1151.0 696.0)"
AOI_2_Vegas_img1056,"LINESTRING (925.0 643.0, 765.0 649.0, 755.0 658.0, 753.0 664.0, 740.0 672.0, 715.0 673.0)"
AOI_2_Vegas_img1056,"LINESTRING (753.0 664.0, 760.0 671.0, 773.0 675.0)"
AOI_2_Vegas_img1056,"LINESTRING (316.0 667.0, 175.0 673.0)"
AOI_2_Vegas_img1056,"LINESTRING (316.0 667.0, 497.0 673.0)"
AOI_2_Vegas_img1056,"LINESTRING (144.0 668.0, 2.0 672.0)"
AOI_2_Vegas_img1056,"LINESTRING (144.0 668.0, 175.0 673.0)"
AOI_2_Vegas_img1056,"LINESTRING (794.0 670.0, 779.0 670.0, 773.0 675.0)"
AOI_2_Vegas_img1056,"LINESTRING (175.0 673.0, 174.0 808.0, 169.0 847.0, 155.0 891.0, 139.0 920.0, 117.0 949.0, 65.0 998.0, 14.0 1037.0, 5.0 1040.0, 2.0 1047.0)"
AOI_2_Vegas_img1056,"LINESTRING (497.0 673.0, 675.0 670.0, 715.0 673.0)"
AOI_2_Vegas_img1056,"LINESTRING (497.0 673.0, 497.0 793.0, 491.0 871.0, 483.0 910.0, 470.0 952.0, 440.0 1018.0, 392.0 1089.0, 351.0 1133.0, 155.0 1297.0)"
AOI_2_Vegas_img1056,"LINESTRING (715.0 673.0, 712.0 702.0, 713.0 814.0, 707.0 882.0, 693.0 953.0, 673.0 1015.0, 653.0 1051.0, 618.0 1081.0, 554.0 1171.0, 525.0 1205.0, 467.0 1264.0, 459.0 1290.0)"
AOI_2_Vegas_img1056,"LINESTRING (773.0 675.0, 780.0 689.0, 804.0 694.0, 968.0 698.0, 1151.0 696.0)"
AOI_2_Vegas_img1056,"LINESTRING (1297.0 692.0, 1151.0 696.0, 1151.0 859.0)"
AOI_2_Vegas_img1056,"LINESTRING (1297.0 756.0, 1257.0 759.0, 1246.0 768.0, 1240.0 864.0)"
AOI_2_Vegas_img1056,"LINESTRING (1151.0 859.0, 1240.0 864.0)"
AOI_2_Vegas_img1056,"LINESTRING (1151.0 859.0, 1146.0 879.0, 1145.0 964.0)"
AOI_2_Vegas_img1056,"LINESTRING (1240.0 864.0, 1243.0 883.0, 1297.0 882.0)"
AOI_2_Vegas_img1056,"LINESTRING (1243.0 883.0, 1241.0 934.0)"
AOI_2_Vegas_img1056,"LINESTRING (988.0 958.0, 1145.0 964.0)"
AOI_2_Vegas_img1056,"LINESTRING (1297.0 958.0, 1237.0 959.0, 1221.0 965.0)"
AOI_2_Vegas_img1056,"LINESTRING (1145.0 964.0, 1221.0 965.0)"
AOI_2_Vegas_img1056,"LINESTRING (1145.0 964.0, 1136.0 1256.0, 1138.0 1281.0)"
AOI_2_Vegas_img1056,"LINESTRING (1221.0 965.0, 1216.0 1278.0, 1138.0 1281.0)"
AOI_2_Vegas_img1056,"LINESTRING (1216.0 1278.0, 1297.0 1283.0)"
AOI_2_Vegas_img1056,"LINESTRING (1138.0 1281.0, 1135.0 1294.0, 1114.0 1297.0, 472.0 1296.0, 459.0 1290.0, 448.0 1297.0)"
AOI_2_Vegas_img1057,"LINESTRING (3.0 2.0, 5.0 138.0, 13.0 181.0, 20.0 290.0, 25.0 451.0, 34.0 542.0, 40.0 547.0, 82.0 554.0)"
AOI_2_Vegas_img1057,"LINESTRING (953.0 2.0, 953.0 33.0)"
AOI_2_Vegas_img1057,"LINESTRING (1149.0 3.0, 1149.0 46.0)"
AOI_2_Vegas_img1057,"LINESTRING (1228.0 3.0, 1227.0 39.0, 1224.0 44.0, 1192.0 48.0, 1149.0 46.0)"
AOI_2_Vegas_img1057,"LINESTRING (1049.0 4.0, 1053.0 51.0)"
AOI_2_Vegas_img1057,"LINESTRING (1024.0 30.0, 953.0 33.0, 952.0 130.0, 961.0 292.0, 960.0 509.0, 951.0 540.0, 940.0 547.0, 915.0 549.0, 541.0 547.0)"
AOI_2_Vegas_img1057,"LINESTRING (1149.0 46.0, 1053.0 51.0, 1071.0 433.0, 1077.0 619.0)"
AOI_2_Vegas_img1057,"LINESTRING (1297.0 184.0, 1174.0 187.0)"
AOI_2_Vegas_img1057,"LINESTRING (456.0 546.0, 456.0 460.0, 460.0 444.0, 468.0 436.0, 478.0 432.0, 517.0 430.0, 533.0 434.0, 540.0 444.0, 541.0 547.0)"
AOI_2_Vegas_img1057,"LINESTRING (456.0 546.0, 143.0 551.0, 82.0 554.0)"
AOI_2_Vegas_img1057,"LINESTRING (456.0 546.0, 499.0 553.0)"
AOI_2_Vegas_img1057,"LINESTRING (541.0 547.0, 499.0 553.0, 500.0 615.0)"
AOI_2_Vegas_img1057,"LINESTRING (82.0 554.0, 83.0 617.0)"
AOI_2_Vegas_img1057,"LINESTRING (500.0 615.0, 370.0 620.0)"
AOI_2_Vegas_img1057,"LINESTRING (500.0 615.0, 843.0 616.0, 1077.0 619.0)"
AOI_2_Vegas_img1057,"LINESTRING (83.0 617.0, 2.0 622.0)"
AOI_2_Vegas_img1057,"LINESTRING (83.0 617.0, 370.0 620.0)"
AOI_2_Vegas_img1057,"LINESTRING (1077.0 619.0, 1081.0 623.0)"
AOI_2_Vegas_img1057,"LINESTRING (370.0 620.0, 371.0 908.0)"
AOI_2_Vegas_img1057,"LINESTRING (1081.0 623.0, 1297.0 624.0)"
AOI_2_Vegas_img1057,"LINESTRING (1081.0 623.0, 1093.0 865.0)"
AOI_2_Vegas_img1057,"LINESTRING (1297.0 863.0, 1093.0 865.0, 1095.0 948.0, 1102.0 1021.0)"
AOI_2_Vegas_img1057,"LINESTRING (371.0 908.0, 238.0 914.0, 2.0 913.0)"
AOI_2_Vegas_img1057,"LINESTRING (371.0 908.0, 494.0 912.0, 663.0 910.0, 697.0 912.0, 708.0 917.0, 717.0 928.0, 722.0 954.0, 731.0 1203.0)"
AOI_2_Vegas_img1057,"LINESTRING (1297.0 1016.0, 1102.0 1021.0, 1109.0 1167.0, 1107.0 1262.0)"
AOI_2_Vegas_img1057,"LINESTRING (731.0 1203.0, 336.0 1205.0)"
AOI_2_Vegas_img1057,"LINESTRING (731.0 1203.0, 740.0 1275.0)"
AOI_2_Vegas_img1057,"LINESTRING (2.0 1205.0, 336.0 1205.0, 334.0 1252.0, 328.0 1297.0)"
AOI_2_Vegas_img1057,"LINESTRING (1107.0 1262.0, 1073.0 1261.0, 987.0 1267.0, 740.0 1275.0)"
AOI_2_Vegas_img1057,"LINESTRING (1107.0 1262.0, 1109.0 1292.0)"
AOI_2_Vegas_img1057,"LINESTRING (740.0 1275.0, 740.0 1293.0, 744.0 1297.0)"
AOI_2_Vegas_img1057,"LINESTRING (1109.0 1292.0, 1084.0 1297.0)"
AOI_2_Vegas_img1060,"LINESTRING (2.0 2.0, 2.0 94.0)"
AOI_2_Vegas_img1060,"LINESTRING (70.0 2.0, 69.0 142.0, 76.0 230.0, 75.0 366.0, 68.0 445.0, 69.0 463.0)"
AOI_2_Vegas_img1060,"LINESTRING (363.0 3.0, 360.0 52.0)"
AOI_2_Vegas_img1060,"LINESTRING (604.0 2.0, 692.0 4.0)"
AOI_2_Vegas_img1060,"LINESTRING (796.0 2.0, 802.0 4.0, 804.0 47.0, 801.0 52.0, 791.0 56.0, 767.0 58.0, 692.0 54.0)"
AOI_2_Vegas_img1060,"LINESTRING (871.0 2.0, 870.0 124.0)"
AOI_2_Vegas_img1060,"LINESTRING (1297.0 2.0, 1231.0 6.0, 1113.0 5.0, 1110.0 18.0, 1107.0 187.0, 1109.0 249.0, 1114.0 260.0, 1126.0 269.0, 1159.0 276.0, 1297.0 277.0)"
AOI_2_Vegas_img1060,"LINESTRING (124.0 3.0, 123.0 467.0)"
AOI_2_Vegas_img1060,"LINESTRING (692.0 4.0, 692.0 54.0)"
AOI_2_Vegas_img1060,"LINESTRING (360.0 52.0, 320.0 49.0, 300.0 56.0)"
AOI_2_Vegas_img1060,"LINESTRING (360.0 52.0, 362.0 62.0)"
AOI_2_Vegas_img1060,"LINESTRING (692.0 54.0, 684.0 67.0)"
AOI_2_Vegas_img1060,"LINESTRING (362.0 62.0, 433.0 66.0, 684.0 67.0)"
AOI_2_Vegas_img1060,"LINESTRING (362.0 62.0, 360.0 128.0)"
AOI_2_Vegas_img1060,"LINESTRING (684.0 67.0, 688.0 129.0)"
AOI_2_Vegas_img1060,"LINESTRING (870.0 124.0, 688.0 129.0)"
AOI_2_Vegas_img1060,"LINESTRING (870.0 124.0, 871.0 213.0)"
AOI_2_Vegas_img1060,"LINESTRING (360.0 128.0, 350.0 467.0)"
AOI_2_Vegas_img1060,"LINESTRING (360.0 128.0, 688.0 129.0)"
AOI_2_Vegas_img1060,"LINESTRING (871.0 213.0, 781.0 216.0)"
AOI_2_Vegas_img1060,"LINESTRING (871.0 213.0, 871.0 475.0)"
AOI_2_Vegas_img1060,"LINESTRING (781.0 216.0, 720.0 216.0, 712.0 219.0, 703.0 232.0, 697.0 309.0, 699.0 468.0)"
AOI_2_Vegas_img1060,"LINESTRING (781.0 216.0, 786.0 296.0, 783.0 469.0)"
AOI_2_Vegas_img1060,"LINESTRING (437.0 281.0, 443.0 199.0, 452.0 192.0, 507.0 192.0, 514.0 198.0, 516.0 208.0, 515.0 287.0)"
AOI_2_Vegas_img1060,"LINESTRING (437.0 281.0, 456.0 287.0, 515.0 287.0)"
AOI_2_Vegas_img1060,"LINESTRING (437.0 281.0, 418.0 300.0, 413.0 317.0, 411.0 379.0, 414.0 468.0)"
AOI_2_Vegas_img1060,"LINESTRING (515.0 287.0, 517.0 467.0)"
AOI_2_Vegas_img1060,"LINESTRING (69.0 463.0, 2.0 466.0)"
AOI_2_Vegas_img1060,"LINESTRING (69.0 463.0, 83.0 469.0)"
AOI_2_Vegas_img1060,"LINESTRING (123.0 467.0, 223.0 470.0, 350.0 467.0)"
AOI_2_Vegas_img1060,"LINESTRING (123.0 467.0, 83.0 469.0)"
AOI_2_Vegas_img1060,"LINESTRING (123.0 467.0, 121.0 503.0, 108.0 520.0, 106.0 533.0)"
AOI_2_Vegas_img1060,"LINESTRING (350.0 467.0, 414.0 468.0)"
AOI_2_Vegas_img1060,"LINESTRING (517.0 467.0, 414.0 468.0)"
AOI_2_Vegas_img1060,"LINESTRING (517.0 467.0, 699.0 468.0, 783.0 469.0)"
AOI_2_Vegas_img1060,"LINESTRING (83.0 469.0, 83.0 494.0)"
AOI_2_Vegas_img1060,"LINESTRING (783.0 469.0, 871.0 475.0, 1296.0 475.0)"
AOI_2_Vegas_img1060,"LINESTRING (871.0 475.0, 876.0 540.0)"
AOI_2_Vegas_img1060,"LINESTRING (83.0 494.0, 72.0 501.0)"
AOI_2_Vegas_img1060,"LINESTRING (83.0 494.0, 92.0 506.0)"
AOI_2_Vegas_img1060,"LINESTRING (106.0 533.0, 100.0 537.0)"
AOI_2_Vegas_img1060,"LINESTRING (106.0 533.0, 113.0 538.0, 354.0 541.0)"
AOI_2_Vegas_img1060,"LINESTRING (2.0 535.0, 100.0 537.0, 99.0 612.0)"
AOI_2_Vegas_img1060,"LINESTRING (502.0 541.0, 516.0 537.0, 705.0 536.0, 876.0 540.0)"
AOI_2_Vegas_img1060,"LINESTRING (876.0 540.0, 880.0 543.0)"
AOI_2_Vegas_img1060,"LINESTRING (354.0 541.0, 502.0 541.0)"
AOI_2_Vegas_img1060,"LINESTRING (354.0 541.0, 350.0 616.0)"
AOI_2_Vegas_img1060,"LINESTRING (502.0 541.0, 505.0 580.0, 514.0 613.0, 532.0 625.0, 567.0 636.0)"
AOI_2_Vegas_img1060,"LINESTRING (880.0 543.0, 979.0 544.0)"
AOI_2_Vegas_img1060,"LINESTRING (880.0 543.0, 887.0 620.0, 882.0 647.0)"
AOI_2_Vegas_img1060,"LINESTRING (979.0 544.0, 1014.0 542.0, 1100.0 546.0)"
AOI_2_Vegas_img1060,"LINESTRING (979.0 544.0, 981.0 615.0)"
AOI_2_Vegas_img1060,"LINESTRING (1297.0 545.0, 1250.0 547.0)"
AOI_2_Vegas_img1060,"LINESTRING (1100.0 546.0, 1202.0 547.0)"
AOI_2_Vegas_img1060,"LINESTRING (1100.0 546.0, 1098.0 609.0)"
AOI_2_Vegas_img1060,"LINESTRING (1202.0 547.0, 1250.0 547.0)"
AOI_2_Vegas_img1060,"LINESTRING (1202.0 547.0, 1202.0 570.0, 1209.0 618.0)"
AOI_2_Vegas_img1060,"LINESTRING (1250.0 547.0, 1252.0 612.0)"
AOI_2_Vegas_img1060,"LINESTRING (856.0 570.0, 856.0 618.0, 858.0 633.0, 866.0 647.0)"
AOI_2_Vegas_img1060,"LINESTRING (1098.0 609.0, 1030.0 617.0, 981.0 615.0)"
AOI_2_Vegas_img1060,"LINESTRING (1098.0 609.0, 1109.0 624.0, 1116.0 648.0, 1121.0 692.0, 1122.0 738.0)"
AOI_2_Vegas_img1060,"LINESTRING (99.0 612.0, 157.0 616.0)"
AOI_2_Vegas_img1060,"LINESTRING (99.0 612.0, 41.0 615.0)"
AOI_2_Vegas_img1060,"LINESTRING (99.0 612.0, 96.0 752.0)"
AOI_2_Vegas_img1060,"LINESTRING (2.0 612.0, 41.0 615.0)"
AOI_2_Vegas_img1060,"LINESTRING (1252.0 612.0, 1209.0 618.0)"
AOI_2_Vegas_img1060,"LINESTRING (1252.0 612.0, 1297.0 614.0)"
AOI_2_Vegas_img1060,"LINESTRING (41.0 615.0, 38.0 753.0)"
AOI_2_Vegas_img1060,"LINESTRING (350.0 616.0, 296.0 617.0)"
AOI_2_Vegas_img1060,"LINESTRING (350.0 616.0, 350.0 712.0, 346.0 743.0, 341.0 752.0, 332.0 756.0, 299.0 754.0)"
AOI_2_Vegas_img1060,"LINESTRING (981.0 615.0, 978.0 619.0)"
AOI_2_Vegas_img1060,"LINESTRING (157.0 616.0, 228.0 616.0)"
AOI_2_Vegas_img1060,"LINESTRING (157.0 616.0, 155.0 753.0)"
AOI_2_Vegas_img1060,"LINESTRING (228.0 616.0, 296.0 617.0)"
AOI_2_Vegas_img1060,"LINESTRING (228.0 616.0, 225.0 754.0)"
AOI_2_Vegas_img1060,"LINESTRING (296.0 617.0, 299.0 754.0)"
AOI_2_Vegas_img1060,"LINESTRING (1209.0 618.0, 1206.0 738.0)"
AOI_2_Vegas_img1060,"LINESTRING (914.0 619.0, 978.0 619.0, 972.0 691.0, 974.0 740.0)"
AOI_2_Vegas_img1060,"LINESTRING (567.0 636.0, 638.0 640.0, 779.0 643.0, 804.0 649.0)"
AOI_2_Vegas_img1060,"LINESTRING (567.0 636.0, 567.0 705.0, 576.0 778.0)"
AOI_2_Vegas_img1060,"LINESTRING (866.0 647.0, 863.0 649.0)"
AOI_2_Vegas_img1060,"LINESTRING (866.0 647.0, 882.0 647.0, 889.0 709.0)"
AOI_2_Vegas_img1060,"LINESTRING (804.0 649.0, 863.0 649.0)"
AOI_2_Vegas_img1060,"LINESTRING (804.0 649.0, 802.0 701.0, 795.0 717.0, 786.0 721.0, 757.0 724.0, 699.0 724.0)"
AOI_2_Vegas_img1060,"LINESTRING (863.0 649.0, 860.0 682.0, 867.0 716.0)"
AOI_2_Vegas_img1060,"LINESTRING (936.0 700.0, 889.0 709.0, 889.0 744.0)"
AOI_2_Vegas_img1060,"LINESTRING (1206.0 738.0, 1122.0 738.0)"
AOI_2_Vegas_img1060,"LINESTRING (1122.0 738.0, 974.0 740.0)"
AOI_2_Vegas_img1060,"LINESTRING (1206.0 738.0, 1218.0 742.0, 1297.0 743.0)"
AOI_2_Vegas_img1060,"LINESTRING (974.0 740.0, 889.0 744.0, 886.0 768.0)"
AOI_2_Vegas_img1060,"LINESTRING (96.0 752.0, 38.0 753.0)"
AOI_2_Vegas_img1060,"LINESTRING (96.0 752.0, 155.0 753.0)"
AOI_2_Vegas_img1060,"LINESTRING (38.0 753.0, 3.0 756.0)"
AOI_2_Vegas_img1060,"LINESTRING (155.0 753.0, 225.0 754.0, 299.0 754.0)"
AOI_2_Vegas_img1060,"LINESTRING (886.0 768.0, 791.0 772.0, 775.0 775.0)"
AOI_2_Vegas_img1060,"LINESTRING (886.0 768.0, 888.0 827.0)"
AOI_2_Vegas_img1060,"LINESTRING (576.0 778.0, 527.0 784.0, 513.0 791.0, 512.0 828.0, 518.0 927.0)"
AOI_2_Vegas_img1060,"LINESTRING (576.0 778.0, 587.0 794.0, 594.0 823.0, 603.0 928.0)"
AOI_2_Vegas_img1060,"LINESTRING (888.0 827.0, 692.0 833.0, 686.0 836.0, 682.0 843.0, 685.0 929.0)"
AOI_2_Vegas_img1060,"LINESTRING (888.0 827.0, 895.0 892.0, 1025.0 890.0, 1297.0 893.0)"
AOI_2_Vegas_img1060,"LINESTRING (895.0 892.0, 893.0 897.0)"
AOI_2_Vegas_img1060,"LINESTRING (2.0 896.0, 98.0 898.0, 284.0 894.0, 401.0 896.0)"
AOI_2_Vegas_img1060,"LINESTRING (893.0 897.0, 844.0 899.0)"
AOI_2_Vegas_img1060,"LINESTRING (893.0 897.0, 892.0 931.0)"
AOI_2_Vegas_img1060,"LINESTRING (427.0 913.0, 480.0 929.0, 518.0 927.0, 603.0 928.0, 685.0 929.0, 862.0 934.0, 892.0 931.0, 895.0 982.0)"
AOI_2_Vegas_img1060,"LINESTRING (391.0 948.0, 387.0 957.0, 387.0 1009.0, 398.0 1296.0)"
AOI_2_Vegas_img1060,"LINESTRING (391.0 948.0, 514.0 961.0, 544.0 971.0, 574.0 976.0, 623.0 979.0, 753.0 978.0, 833.0 981.0, 842.0 985.0)"
AOI_2_Vegas_img1060,"LINESTRING (895.0 982.0, 842.0 985.0)"
AOI_2_Vegas_img1060,"LINESTRING (895.0 982.0, 908.0 1163.0)"
AOI_2_Vegas_img1060,"LINESTRING (842.0 985.0, 837.0 1087.0, 821.0 1131.0, 825.0 1295.0)"
AOI_2_Vegas_img1060,"LINESTRING (2.0 1048.0, 166.0 1045.0, 190.0 1048.0, 204.0 1053.0, 211.0 1060.0, 217.0 1097.0, 222.0 1295.0)"
AOI_2_Vegas_img1060,"LINESTRING (1297.0 1161.0, 993.0 1159.0, 908.0 1163.0, 912.0 1295.0)"
AOI_2_Vegas_img1060,"LINESTRING (401.0 896.0, 427.0 913.0)"
AOI_2_Vegas_img1067,"LINESTRING (81.0 2.0, 79.0 76.0)"
AOI_2_Vegas_img1067,"LINESTRING (876.0 2.0, 873.0 78.0)"
AOI_2_Vegas_img1067,"LINESTRING (919.0 2.0, 921.0 78.0)"
AOI_2_Vegas_img1067,"LINESTRING (350.0 3.0, 348.0 83.0)"
AOI_2_Vegas_img1067,"LINESTRING (2.0 75.0, 79.0 76.0, 348.0 83.0)"
AOI_2_Vegas_img1067,"LINESTRING (873.0 78.0, 611.0 85.0, 348.0 83.0)"
AOI_2_Vegas_img1067,"LINESTRING (873.0 78.0, 921.0 78.0, 1146.0 90.0, 1296.0 90.0)"
AOI_2_Vegas_img1067,"LINESTRING (565.0 179.0, 485.0 176.0, 482.0 179.0, 479.0 289.0)"
AOI_2_Vegas_img1067,"LINESTRING (565.0 179.0, 610.0 177.0, 617.0 182.0, 624.0 211.0, 639.0 245.0, 639.0 294.0, 630.0 299.0, 599.0 296.0, 580.0 289.0, 570.0 279.0, 565.0 256.0, 565.0 179.0)"
AOI_2_Vegas_img1067,"LINESTRING (2.0 283.0, 290.0 283.0, 479.0 289.0, 483.0 320.0, 536.0 331.0, 548.0 341.0, 551.0 348.0, 565.0 532.0, 566.0 583.0, 561.0 616.0)"
AOI_2_Vegas_img1067,"LINESTRING (483.0 320.0, 482.0 551.0)"
